,id,url,name,description,host_id,host_name,country,city,price,availability_30,availability_60,availability_90,availability_365,amenities,no_of_reviews,review_score,latitude,longitude
3511,6033723,https://www.airbnb.com/rooms/6033723,BEACH LIFE  ❤ 3 min walk to town wharf & beach,"""There is an option of the second room being negotiable to be available. "" Live by the beach, surf, relax.. Simply enjoy your holiday! :-) Get a full experience of Manly - one of the most beautiful Sydney beaches.  Our place is just 3 mins from the beach, ferry, cafes, shops and restaurants, 15 mins to Sydney CBD by ferry. Amazing location in Manly, very close to the beaches, public transportation and shops, great cafe just across the street. Our 2 bedroom apartment is clean, bright and cozy, it's got two balconies, leather loungesuite. surround sound system, and fan in bedrooms. FREE WIFI. Car parking x9 spaces  Laundry Internet I can help find things you may through our Concierge Service here in Sydney.  I can also do pick up and airport drops off at a fee depending on the time of the day.  Can also recommend great places to eat and places to see! Manly is a wonderful area suitable especially for surfers and beach lovers :-) It´s got its unique atmosphere, beautiful friendly people &",31317422,Jonny,Australia,Sydney,124.0,0,0,0,0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Elevator', 'Buzzer/wireless intercom', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water']",18,9.0,-33.80398,151.2893
3512,6036714,https://www.airbnb.com/rooms/6036714,Charming and quiet historic terrace,"A quiet street in vibrant Balmain, close to the water and 10 mins by ferry or bus to the city. Three bedrooms sleep 4 comfortably, with a cosy sitting room, separate dining room, kitchen and courtyard. Are you happy to feed (and pat) our two cats? The house is an attractive restored historic terrace about 170 years old, with a modern kitchen and bathroom. The double bedroom is downstairs, as is the bathroom with shower. Upstairs are two single attic bedrooms. A separate cosy sitting room with TV is an inviting space to relax, and the airy dining and kitchen space opens through French doors onto a sandstone courtyard with outdoor eating. Guests will have the house to themselves, except of course for our two self-sufficient cats, Storm & Zephyr - who just like a meal each morning and evening. Use of washing machine, dishwasher, tv and dvd and wireless internet. We will be out of town but a friendly neighbour will be your contact and can help with any problems. Our street is tranquil, but",6632410,Sally,Australia,Sydney,395.0,0,0,0,0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Essentials', '24-hour check-in', 'Self check-in', 'Lockbox']",3,8.0,-33.85496,151.1853
3513,6046461,https://www.airbnb.com/rooms/6046461,"Beautiful apartment near dining, professional hubs","A well-appointed room in a two-bedroom apartment in the heart of the Sydney CBD and nestled on the harbour steps from Barangaroo and the International Convention Centre Sydney. Darling Harbour and the acclaimed Sydney ferry service are on your doorstep. Located within walking distance from Sydney's iconic destinations, including intimate bars and cafes, all modes of transport and shopping heaven are mere minutes walk away. Private bathroom, beautiful bedroom and everything scrupulously clean. You will have the benefit of a very comfortable queen size bed, access to plenty of wardrobe / closet space, your own bathroom. There is no cooking other than using the toaster for your toast each morning.  Cold water is on hand at all times. There is no microwave and therefore no facilities to heat food. You are free to bring takeaway in, please sit at, the kitchen bench and not the formal dining table. You will have access to the balcony with water glimpses and a lovely cityscape view.  There is",31380614,Suzie,Australia,Sydney,115.0,11,34,60,147,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Paid parking off premises', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Single level home', 'Patio or balcony', 'Luggage dropoff allowed', 'Step-free access', 'Well-lit path to entrance', 'Step-free access', 'Wide clearance to bed', 'Step-free access', 'Step-free access', 'Host greets you']",70,10.0,-33.86748,151.20315
3514,6055546,https://www.airbnb.com/rooms/6055546,A stunning bedroom in Maroubra Jcn,"I am renting one room with balcony and toilet in my apartment Maroubra Junction. Highly accessible: - 1 minute to shopping centre - 20 minutes to Sydney Airport - 20 minutes to Sydney CBD - 10 minutes to Maroubra Beach - 20 minutes to Central Station The room will be equipped with a cozy queen sized bed, large and spacious cupboard, study table and free unlimited internet access. The big balcony allows you to do various activities such as suntanning. Shared: Laundry Area Kitchen Living Room Swimming pool Gym I love interacting with guests. However, this is usually can be done only in the morning or at night as I am working full-time. I always try to address the tenants' concern to make their stay fun and enjoyable. I am a foodie and have tried many foods around Sydney so if you need any suggestions with food, I will be more than happy to recommend you one. Pacific Square is the best place to stay as if you need anything, you can run to the supermarket (which is just downstairs) and it ",31426998,David,Australia,Sydney,100.0,0,0,0,45,"['TV', 'Wifi', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Gym', 'Breakfast', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Smoke detector', 'Essentials', 'Shampoo']",3,9.0,-33.94079,151.23723
3515,6064471,https://www.airbnb.com/rooms/6064471,Big Manhattan Apartment 3 bedrooms big Living Room,"1,500 SF (150 m2)  loft/apartment, recently renovated. Full floor, bright apt,  windows facing east-west.  Great live/work space with spacious living room. 3 big Bedrooms/3 Beds; extra mattresses available.  Can sleep up to 8 guests. Dishwasher, washer, dryer in the apartment. Close to subway and buses, plenty of taxis, Uber. Walk to Noho, Soho, Tribeca, Greenwich Village, Union square. If you will need help with luggage you must ask before you book the apartment. Great Manhattan live/work/artist loft in East Village/Lower East Side (LES). This comfortable Loft is a live work dream.  Big space, new furniture, renovated apartment/loft. This is a three (3) bedroom loft/apartment with a very large living room. Sunny/bright apartment with 4 windows in the front and two windows in the back. The living room is very spacious and bright: in front there are 3 comfortable sofas, one is big and wide, it can accommodate for extra guest (it doesn't fold out open); there is a work desk  and there is",31477675,Jango,United States,New York,341.0,6,9,13,102,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Hot tub', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'High chair', 'Hot water', 'Long term stays allowed']",124,9.0,40.7208,-73.9867
3516,6066694,https://www.airbnb.com/rooms/6066694,Stylish 3bed house with pool - Bondi/Tamarama,"Modern, light and super stylish family beach house in Bondi - 10 min walk to Bronte, Tamarama and (the famous) Bondi beaches. Enjoy all the mod cons and cool off in your own back garden plunge pool. Best suited for a family of 4-5. Min 7 nights. Discounts for stays over 14 days. Gorgeous family beach house close to Bondi Beach - minutes to the beach and perfect base for a family holiday or executive stay. The whole house is yours! We will be overseas - our house is yours for the duration. Easy walk to everything, super quiet street but can be in the midst of the Bondi scene in minutes. 5 min walk to bus stop on major route to central Sydney and CBD (travel time 20-30 mins) 5-10 minute walk to Sydney's famous Bondi beach, Tamarama and Bronte beaches, the coastal walk... 2 mins walk to local shops (grocers, wine shop etc) This is our family home and strictly not a party house.",31491209,Nicola,Australia,Sydney,751.0,0,10,10,135,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50', 'Bathtub', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Other']",3,10.0,-33.89715,151.26439
3517,6068649,https://www.airbnb.com/rooms/6068649,Retro Apart in city center near Galata Tower,"Modern and cozy 90m2 apartment With rich historical neighborhood Galata, located below beyoğlu area between Tophane, Karaköy and Galata Tower triangle, is decorated with contemporary style. Apart is close to Taksim Tunnel - Şişhane (Sishane) metro by 100m walk. Contemporary and brand-new decorated apartment is located close to Galata Tower, one of the symbolic statue of Istanbul. With high ceiling and light richness, the apartment offers guests a comfortably spacious. It consist of comfortable bedroom for two person (european king size 160x200 bed) and a convertible spring loaded couch suitable for one/two person ( Double 140 x 190 couch). Guests can access any provided equipments in the house. Also they can access the top terrace with an extra care to the other users in the building. Only the locked areas in the apartment and the general settings of the equipments such as Wi-Fi systems, Smart TV, Heat system in the house is off-limits to customers to alter their settings. During guest",27513196,Alpay,Turkey,Istanbul,395.0,16,31,61,336,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Long term stays allowed', 'Host greets you']",13,10.0,41.02671,28.97331
3518,6080522,https://www.airbnb.com/rooms/6080522,"Nice room on HK Island, MTR 1 min","- in total 4 bedrooms, spacious living room, kitchen, bathroom - MTR Sai Ying Pun Exit A1 is next door! - Room is furnished, Queen Size Mattress, shelf, clothes rail, chair, Air Condition - Roommates are British and German, 25-28 years old, mixed",20491104,Philipp,Hong Kong,Hong Kong,251.0,0,0,0,0,"['TV', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Shampoo']",1,2.0,22.28742,114.145
3519,608097,https://www.airbnb.com/rooms/608097,Ocean & golf course views!! 3 BR/2BA Sleeps 7,"Our Kona Vacation Villa is a spacious 3 bedroom (2 bath) condo offering spectacular sunset views, nearby ocean and beach access, restaurants and entertainment, art and culture. Room for the whole family with beach gear and many amenities! Since 2012 we have hosted hundreds of guests including families, couples, and business travelers. We live at our nearby Equestrian Center and continue to enjoy sharing the Kona experience with our visitors! Our spacious home on the golf course (18th tee) has fabulous views and comfortable furnishings. BBQ on your own lanai! (Unavailable in many other condos) King, Queen, 3 twins (and a futon); 3 pools on site, hot tubs, tennis and pickle ball.  Walk to beach, shopping, snorkeling & many ocean adventures! Wi-Fi, cable, XBox, large flat screen in living area, smaller in loft and 2nd bedroom.  Fully stocked kitchen for cooking & dishware for a crowd. Large dining table on lanai.  We provide boogie boards, snorkel equip., coolers, umbrella, beach bags & c",3013911,Cyndy,United States,The Big Island,143.0,4,18,41,161,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'High chair', 'Pack ’n Play/travel crib', 'Game console', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Step-free access']",2,10.0,19.56696,-155.9606
3520,6081771,https://www.airbnb.com/rooms/6081771,* You Will Save Money Here,"This is a cozy private room with ensuite bathroom, located in the quiet part of Sultanahmet area. You can easily reach the main square within 5-6 mins on foot, and have the chance to visit all the major attractions of the Old City. We serve local style breakfast plate in the mornings at our rooftop terrace. Also, we have a 24/7 front desk agent to assist you with anything you might need. The room has one French bed, satellite TV, mini fridge, internal phone, A/C (for summer) and central heating (for winter).  Free Wi-Fi connection is available throughout the building for our guests’ use. You can buy water, snacks, and other items you might need from the grocery store nearby. Upon request, we can provide airport transfer service to/from both Ataturk and Sabiha Gokcen Airports. For pricing and service details, it will be enough to send us a message. Our place is located in a pretty quiet and safe area of Sultanahmet, so you don't have to worry about most of the grossly exaggerated news y",21907588,Alihan,Turkey,Istanbul,100.0,29,59,89,324,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Paid parking off premises', 'Doorman', 'Breakfast', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed']",13,10.0,41.00276,28.97492
3521,6100514,https://www.airbnb.com/rooms/6100514,1BR 5 minute walk to Times Square,An amazing sunny one bedroom apartment just steps from one of New York's trendiest neighborhoods and a short walk to Broadway and Times Square.,6230173,Luke,United States,New York,200.0,0,0,0,0,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Host greets you']",30,10.0,40.76017,-73.99198
3522,6105504,https://www.airbnb.com/rooms/6105504,At The Heart Of The Old Sultanahmet,Great for families.  We offer you a cozy apartment with 2 bedrooms and 2 bathrooms on the ground floor.  The apartment is just 2 minutes away from Bluemosque and Hagia Sophia by walk. We can accommodate up to 7 people. My apartment is just 2 minutes away from Bluemosque and Hagia Sophia by walk. The apartment is in a really great location very close to all the sights but still quiet at night. Conveniently situated near the tram station. 1 Double Room 1 Triple Room 2 Bathrooms TV in The Rooms Airconditioned Rooms Free Parking Area Hot Water 7/24 Wireless Internet  Clean Linen/Towels  Washing Machine Kitchen Microvawe And More... We will meet you when you arrive to the apartment. And my house is on the same street with this apartment. So you can find me whenever you want. We have free car parking area up to 2 cars. If you need parking area please inform us before you come. We can arrange pick up service from airport for our guests. Please check the airport you are coming to (There are 2,22976736,Mahmud,Turkey,Istanbul,749.0,0,3,28,28,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron']",151,10.0,41.00527,28.97919
3523,610596,https://www.airbnb.com/rooms/610596,Chateau Gowanus,"Please contact us before requesting to book as we may be in communication with other potential guests. Bedrooms: The 1st bedroom has a memory foam style queen size bed and the 2nd bedroom has a twin bunk bed (only for kids) and a full size bed underneath. We can also provide you with a twin air mattress upon request. Both bedrooms have ceiling fans and window air conditioners in the summer.   Bathrooms: The main bathroom is upstairs (2nd floor) next to the two bedrooms and has a shower / tub and the half bath is on the main floor.  Kitchen: Our huge (by NYC standards) kitchen has a dishwasher, stovetop/oven, fridge, toaster over, kitchen aid, juicer, rice cooker, an island with bar stools and a small table with chairs.  Living Room: Our living room has a couch and a futon as well as a record player and a flat screen TV with Apple TV.. Netflix, Hulu Plus, HBO etc.. Outdoors: There are stairs from the kitchen down to the backyard. You will have access to the main house with a private ent",2992042,"Christopher, Samantha And Mason",United States,New York,198.0,7,14,20,271,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Bathtub', 'High chair', 'Children’s books and toys', 'Children’s dinnerware', 'Hot water', 'Luggage dropoff allowed']",92,10.0,40.67376,-73.99648
3524,6106370,https://www.airbnb.com/rooms/6106370,Puna Rainforest Retreat Hotspring: Lavender Orchid,"The Lavender Orchid Cottage has small kitchenette (range, oven, mini-fridge/freezer), full bathroom and two bedrooms. The main bedroom has a king bed and an attached lanai with a ocean view. The other bedroom doubles as a living room with two twins (trundle bed). Enjoy the rainforest trail, steam vents, volcanic heated hot tubs and private retreat setting surrounded by forest reserve. New pool will be installed March (Phone number hidden by Airbnb)  The Lavender Orchid overlooks the ocean and the 20 acre estate surrounded by rainforest within the Puna Forest Reserve, 4 miles from Pahoa. Enjoy active steam vents with pure water steam, warm ground and experimental hot tubs over steam vents.    With no visible neighbors the property is secluded and  peaceful with citrus, bananas, fruit orchard, avocados, palms, and many flowers. The Lavender Orchid has a cozy king size bed in a private bedroom with sliding glass door to the lanai.  The second bedroom has a trundle bed that expands to two ",25115999,Jacklynn,United States,The Big Island,95.0,1,30,47,293,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Cat(s)', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Bathtub', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Other']",149,10.0,19.4425,-154.94919
3525,6119840,https://www.airbnb.com/rooms/6119840,Studio for 2 downtown Mtl,"Nice studio located on the 6th floor. Quiet,warm and cosy. Leather sofa, paintings on the wall, glass table and  washer and dryer in the unit. Ideal place to cocoon in downtown Montreal or to use as a central launching station for all your activities I usually meet the guests myself and show them around the building.i'm available from 8am to 10pm if you have any questions",25646950,Eric,Canada,Montreal,60.0,5,6,11,11,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Self check-in', 'Keypad']",38,10.0,45.50806,-73.56992
3526,613556,https://www.airbnb.com/rooms/613556,"2 BED TriBeCa, Beautiful-Renovated!","Greenwich & Franklin!! Best location of Tribeca,full 2 bedroom can fit up to 4 people,one full bathroom,full kitchen with stainless steel appliances,all brand new furniture""s. Close to all finest restaurants, whole foods, public tennis courts, basketball courts. private balcony, washer and dryer in the unit!! close to west side high way... step from Soho, west village...ETC...  IN THE APT : linens, towels toilet papers,full kitchen with all the accessories for cooking...minimum stay is 30 days! This fabulous 2 bedroom apartment is located at Tribeca , Next the the Famous Greenwich Hotel  and all the best restaurants and bars of Manhattan on Greenwich st , 1000 Square Feet- a RARE find in NYC it has incredibly big windows for lots of sunlight! INCREDIBLE LOCATION:  Steps from the NYSC GYM   Prime Tribeca Location .Next to All shopping area/  Subway in the Area / N-R-W /1-2-3 Samsung HDTV in living room  utilities are NOT included in the rent 300$ per month,cleaning fee 200$ must pay by ",1475015,Mike,United States,New York,130.0,30,60,90,239,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer']",2,8.0,40.71655,-74.01171
3527,6140179,https://www.airbnb.com/rooms/6140179,Appartement près du Stade Olympique,"Cet appartement magnifique est à 10 minutes à pied du Stade Olympique et 5 minutes à pied du métro qui amène directement au Centre-Ville de Montréal. Il a une chambre, une salle à manger, un petit bureau, une cuisine complète et une salle de bain. Chacune des pièces de l'appartement comprend une grande fenêtre. La chambre comprend un grand lit queen et une télévision 46 pouces. Elle permet aussi un espace de rangement pour vos vêtements. Le petit bureau permet de déposer un ordinateur ou encore de coudre un peu grâce à la machine à coudre.  La salle à manger avec sa table de style bar permet à 4 personnes d'être assis confortablement.  La cuisine complète comprend micro-onde, frigidaire, cuisinière, machine à café Nespresso et bien plus. Vous pourrez vous faire de très bons repas ici. La salle de bain permet de prendre une douche en toute tranquillité. Le logement comprend également un balcon ensoleillé presque toute la journée avec un divan extérieur et un BBQ accessible. Le quartier ",31852295,Françoise,Canada,Montreal,40.0,0,0,0,0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials']",5,9.0,45.57354,-73.53857
3528,6143305,https://www.airbnb.com/rooms/6143305,Casa das Laranjas - Quarto Pássaros,"Casa das Laranjas is a charming 19th century house totally renovated in 2014 to provide homely accommodation in Foz Velha, one of the most beautiful heritage areas of Porto where the river Douro meets the Atlantic. Casa das Laranjas is a charming 19th century house totally renovated in 2014 to provide homely accommodation in Foz Velha, one of the most beautiful heritage areas of Porto where the river Douro meets the Atlantic. Casa das Laranjas offers four suites, an ample living-room and dining-room with a cozy fireplace, a totally equipped kitchen, and even  a small patio for enjoying breakfast or a drink in total privacy.Each suite is unique and was decorated with family antiques with amusing contemporary touches. Foz Velha is truly a special location where one can has a real feel of the old fashioned and picturesque local activities along with ample choice of modern restaurants,bars and beaches within a 3 minute walk. We offer a bed and breakfast service for individual guests and al",31867067,Rosário,Portugal,Porto,85.0,27,57,87,362,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Breakfast', 'Indoor fireplace', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo']",1,10.0,41.15048,-8.67004
3529,6146081,https://www.airbnb.com/rooms/6146081,Wow Historical Brooklyn New York!@!,"Beautiful two bedroom apartment located on a quiet tree line block, in the heart of the Caribbean community, a short 15 minutes walk or 5-7 minutes bus ride from the Subway station, only minutes to shops, Laundromats, and takeout restaurants. The rooms are cozy with a homely feel.. Wireless Internet and cable television is available free of charge. The rooms are double and Quad occupancies. Clean towels and linens will be provided if needed.  You will feel like you're at home with a touch of hotel hospitality.  Brooklyn offers a variety of sightseeing attractions. Discover a city booming with museums and parks. The home is only a distance away from Coney Island, Williamsburg Art & Historical Center, Brooklyn Botanical Garden, Brooklyn Museum, Metro Tech Center, Prospect Park and Brooklyn Promenade.",1943161,Al,United States,New York,97.0,17,38,64,339,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Pets live on this property', 'Dog(s)', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo']",52,9.0,40.64944,-73.93376
3530,6147746,https://www.airbnb.com/rooms/6147746,Stunning Waterfront Marina bay house in Sai Kung,"Beautiful Hong Kong Waterfront house, full 180o sea view from all floors, situated at Sai Kung Marina bay, Very peaceful area, 30 minutes drive to Central or Tsimshatsui, accessible by public transport , Bus and 24 h minibus. Taxi ride to city cost about 150 hkd - 10 min fm Sai kung Most stunning full sea view , waterfront house in Hong Kong, near boat clubs, golf, fishing, sport center, tennis, squash swimming pool, famous seafood restaurants, holidays place near vibrant city All the house, parking space, terrace dining area. see stunning quite area pictures... Public transport, bus and 24 h minibus, easy cheap taxi on 5-10 min call.",18366206,Guillaume,Hong Kong,Hong Kong,7002.0,23,53,83,173,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Hot tub', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Crib', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Waterfront']",15,9.0,22.36998,114.26488
3531,6152624,https://www.airbnb.com/rooms/6152624,Stylish Flat in BCN city center,"Completely renovated beautiful apartment in Gracia, one of the trendiest neighborhoods Perfect for couples on holiday in BCN Only 9min walk to Sagrada Familia, Parc Guell 15min , 10min by subway to the beach (direct line), 10min Paseo de Gracia Bright apartment which has been recently renovated . Direct access to the balcony from the bedroom. Perfect situation: Located on a quiet street in central and bohemian district of Gracia, only a few blocks from La Sagrada Familia and Park Güell, and few minutes from the beach (direct subway line ), 10 minutes from Paseo de Gracia, Las Ramblas and Plaza Cataluña. Parking lot a few meters away. Wi Fi Air Conditioning Gracia is one of the trendiest neighborhoods of Barcelona. A bohemian and cosmopolitan neighborhood full of bars and restaurants, boutiques, art spaces , etc. The numerous beautiful squares are the main feature of this neighborhood. The metro is just 4 minutes away. Direct line to the beach and to Paseo de Gracia. There are numerous ",13776330,David,Spain,Barcelona,85.0,3,13,20,274,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Crib', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Paid parking on premises']",152,9.0,41.4075,2.16621
3532,6170899,https://www.airbnb.com/rooms/6170899,Balmain Village Garden House,"Three minute walk to the heart of Balmain Village with all its cafes, pubs and restaurants.  Excellent public transport to city via bus or ferry.  Free street parking and wifi.  Airconditioning for summer or winter. It is a typical terrace house built in the late 1800's. Master bedroom with ensuite (Website hidden by Airbnb) bedrooms upstairs using a large bathroom with bath.Completely restored. The whole house containing two sitting rooms. Kitchen containing basics and breakfast goodies. I always greet my guests, hand over keys and give general information. I stay five minutes away and always reachable. Balmain was a maritime suburb in the mid 1900's. Now a much sort after place to live, so close to the city with harbour glimpses everywhere. Balmain is on a peninsula jutting into Sydney harbour. It’s very easy to walk around, spotting bits of the harbour everywhere.  It’s a 3 minute walk to the heart of the village, a 20 minute walk to the ferry which is a 10 minute trip to the city. ",32016875,Jennifer,Australia,Sydney,198.0,5,10,22,249,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Private living room', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Host greets you', 'Fixed grab bars for shower', 'Roll-in shower']",57,10.0,-33.86093,151.18079
